Smiles,MW,LogP,HBA,HBD,PSA,Fsp3,SA,MCE18,NP_Score,Lipinski_Pass,Pfizer_pass,Fsp3_pass,MCE_pass,SA_pass,NP_pass,Final_pass,PAINS,BMS,CHE
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CC(=O)O)C(=O)O,777.9080000000004,5.371900000000005,11,5,213.83,0.5813953488372093,5.71988537679982,71,2.037856958231336,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CCC(=O)O)C(=O)O,729.8640000000003,4.468100000000002,11,5,213.83,0.6923076923076923,5.770546401556653,60,2.3824669480068144,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CCC(=O)O)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,743.8910000000001,4.858200000000003,11,5,213.83,0.7,5.815105822238762,60,2.295347109888308,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CCC(=O)O)C(=O)O,791.9350000000003,5.762000000000005,11,5,213.83,0.5909090909090909,5.720367338761776,71,2.0542792552803304,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CC(N)=O)C(=O)O,714.8530000000002,3.4787000000000026,11,5,219.62,0.6842105263157895,5.796419421443914,59,2.339812220109193,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CC(N)=O)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,728.8800000000001,3.868800000000004,11,5,219.61999999999995,0.6923076923076923,5.839724229610953,59,2.251837283717208,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CC(N)=O)C(=O)O,776.9240000000002,4.772600000000003,11,5,219.62,0.5813953488372093,5.734551148611899,70,2.009572490717738,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CCC(N)=O)C(=O)O,728.8800000000001,3.868800000000003,11,5,219.62,0.6923076923076923,5.789896401556653,59,2.3004487703851897,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CCC(N)=O)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,742.907,4.258900000000003,11,5,219.61999999999995,0.7,5.834038196339482,59,2.214876445051997,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CCC(N)=O)C(=O)O,790.9510000000001,5.162700000000004,11,5,219.62,0.5909090909090909,5.7376804966565125,70,1.9794556546430584,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,737.8910000000002,4.569100000000003,11,5,205.21,0.65,5.946587886080325,65,2.2273207342919816,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](Cc1c[nH]cn1)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,751.9180000000001,4.959200000000004,11,5,205.20999999999995,0.6585365853658537,5.987997367646865,65,2.1446873045407595,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,751.9180000000002,4.959200000000004,11,5,205.21,0.6585365853658537,5.981542559954557,65,2.160635187115389,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CCCCN)C(=O)O,728.924,4.732300000000004,11,5,202.55,0.725,5.79158001122736,55,2.411177831853516,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CCCCN)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,742.951,5.122400000000004,11,5,202.54999999999995,0.7317073170731707,5.83561868570623,55,2.323516278945449,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CCCCN)C(=O)O,790.995,6.0262000000000056,11,5,202.55,0.6222222222222222,5.740673727187592,66,2.080471640543988,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CCCNC(=N)N)C(=O)O,756.938,3.866570000000003,11,7,238.43,0.7,5.880689472197244,59,2.2963687068203487,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CCCNC(=N)N)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,770.9649999999999,4.256670000000008,11,7,238.42999999999995,0.7073170731707317,5.924270710267512,59,2.213982285382269,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CCCNC(=N)N)C(=O)O,819.009,5.160470000000004,11,7,238.43,0.6,5.836244120609797,70,1.9866024817444632,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)C(=O)/C=C/C(C)(C)OC(C)=O,598.7330000000003,4.761000000000005,9,2,144.27,0.6764705882352942,5.394531118896543,51,2.940885778678959,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,612.7600000000001,5.151100000000005,9,2,144.27,0.6857142857142857,5.438472836981729,51,2.8204306548220046,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)C(=O)/C=C/C(C)(C)OC(=O)c1ccccc1,660.8040000000003,6.054900000000007,9,2,144.27,0.5641025641025641,5.289333826176952,62,2.492994265371244,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@H](O)/C=C/C(C)(C)OC(C)=O,600.7490000000003,4.552800000000005,9,3,147.43,0.7058823529411765,5.531813743189346,49,2.9500345208797496,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,614.7760000000002,4.942900000000004,9,3,147.43,0.7142857142857143,5.573826954346679,49,2.829371471063687,True,True,True,True,True,True,True,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@H](O)/C=C/C(C)(C)OC(=O)c1ccccc1,662.8200000000003,5.846700000000008,9,3,147.43,0.5897435897435898,5.417375688107116,60,2.5011900135927863,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N1CCC[C@H]1C(=O)O,711.8930000000001,5.499600000000005,10,3,167.74,0.725,5.791333676311853,59,2.2003875040456102,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N1CCC[C@H]1C(=O)O,725.9200000000001,5.889700000000007,10,3,167.74,0.7317073170731707,5.834623167246207,59,2.0458394701092715,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N1CCC[C@H]1C(=O)O,773.9640000000002,6.793500000000008,10,3,167.74,0.6222222222222222,5.733134150249578,70,1.834174102500475,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](Cc1ccccc1)C(=O)O,761.9530000000003,6.236100000000007,10,4,176.53,0.6136363636363636,5.707491337128335,65,2.1034364729727217,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N[C@H](Cc1ccccc1)C(=O)O,775.9800000000002,6.626200000000007,10,4,176.53,0.6222222222222222,5.755080695333634,65,1.9616588527295664,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](Cc1ccccc1)C(=O)O,824.0240000000003,7.530000000000009,10,4,176.53,0.5306122448979592,5.69088148505794,76,1.7964716638836034,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](Cc1ccc(O)cc1)C(=O)O,777.9520000000003,5.941700000000007,11,5,196.76,0.6136363636363636,5.779820637512261,67,2.1510517695187086,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N[C@H](Cc1ccc(O)cc1)C(=O)O,791.9790000000003,6.331800000000007,11,5,196.76,0.6222222222222222,5.82663930232453,67,2.010926119866732,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](Cc1ccc(O)cc1)C(=O)O,840.0230000000004,7.23560000000001,11,5,196.76,0.5306122448979592,5.76256478672785,78,1.8238314752328064,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,800.9900000000002,6.717400000000007,10,5,192.32,0.5869565217391305,5.820835380621636,73,1.994092251314648,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,815.0170000000002,7.107500000000007,10,5,192.32,0.5957446808510638,5.867952606582864,73,1.8613769545017893,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,863.0610000000003,8.01130000000001,10,5,192.32,0.5098039215686274,5.815463830361663,84,1.705365383953239,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CC(=O)O)C(=O)O,729.8640000000004,4.468100000000002,11,5,213.83,0.6923076923076923,5.816822080289684,60,2.298858742174737,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N[C@H](CC(=O)O)C(=O)O,743.8910000000003,4.858200000000004,11,5,213.83,0.7,5.860382745315686,60,2.1453687609894776,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CC(=O)O)C(=O)O,791.9350000000004,5.762000000000005,11,5,213.83,0.5909090909090909,5.761771893417647,71,1.9304323092418736,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CCC(=O)O)C(=O)O,743.8910000000003,4.858200000000004,11,5,213.83,0.7,5.808418827219394,60,2.311595895907742,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N[C@H](CCC(=O)O)C(=O)O,757.9180000000002,5.248300000000004,11,5,213.83,0.7073170731707317,5.852839201341339,60,2.160712448564191,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CCC(=O)O)C(=O)O,805.9620000000003,6.152100000000006,11,5,213.83,0.6,5.762923945233203,71,1.948423612358807,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CC(N)=O)C(=O)O,728.8800000000002,3.868800000000003,11,5,219.62,0.6923076923076923,5.832889727348508,59,2.268398546390862,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N[C@H](CC(N)=O)C(=O)O,742.9070000000002,4.258900000000003,11,5,219.62,0.7,5.876103608625038,59,2.11548328588077,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CC(N)=O)C(=O)O,790.9510000000002,5.162700000000004,11,5,219.62,0.5909090909090909,5.77614820920712,70,1.9026440604565844,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CCC(N)=O)C(=O)O,742.9070000000002,4.258900000000003,11,5,219.62,0.7,5.827351201320113,59,2.2311252310714305,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N[C@H](CCC(N)=O)C(=O)O,756.9340000000001,4.649000000000004,11,5,219.62,0.7073170731707317,5.8713715957075365,59,2.0817319812248485,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CCC(N)=O)C(=O)O,804.9780000000002,5.552800000000004,11,5,219.62,0.6,5.779902009749332,70,1.874890073801488,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N[C@@H](Cc1c[nH]cn1)C(=O)O,765.9450000000002,5.349300000000004,11,5,205.21,0.6666666666666666,6.022949107928963,65,2.0152398153379454,False,True,True,True,False,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N[C@@H](Cc1c[nH]cn1)C(=O)O,765.9450000000002,5.349300000000004,11,5,205.21,0.6666666666666666,6.022949107928963,65,2.0152398153379454,False,True,True,True,False,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@@H](Cc1c[nH]cn1)C(=O)O,813.9890000000003,6.253100000000006,11,5,205.21,0.5652173913043478,5.929772140327421,76,1.8164116464056184,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CCCCN)C(=O)O,742.951,5.122400000000004,11,5,202.55,0.7317073170731707,5.828979454937,55,2.339765064964883,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CCCCN)C(=O)O,805.022,6.416300000000006,11,5,202.55,0.6304347826086957,5.782793960503292,66,1.9741644047730915,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CCCCN)C(=O)O,805.022,6.416300000000006,11,5,202.55,0.6304347826086957,5.782793960503292,66,1.9741644047730915,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CCCNC(=N)N)C(=O)O,770.965,4.256670000000004,11,7,238.43,0.7073170731707317,5.917860418490323,59,2.229640206455542,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@H](/C=C/C(C)(C)OC(=O)CC)N[C@H](CCCNC(=N)N)C(=O)O,784.992,4.6467700000000045,11,7,238.43,0.7142857142857143,5.961353635042573,59,2.0856089481144786,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CCCNC(=N)N)C(=O)O,833.0360000000001,5.550570000000004,11,7,238.43,0.6086956521739131,5.87793926691332,70,1.885403306479255,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)C(=O)/C=C/C(C)(C)OC(C)=O,612.7600000000003,5.151100000000006,9,2,144.27,0.6857142857142857,5.430390295175711,51,2.8400030561635954,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)C(=O)/C=C/C(C)(C)OC(=O)CC,626.7870000000003,5.541200000000006,9,2,144.27,0.6944444444444444,5.474163753100911,51,2.647200538012316,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)C(=O)/C=C/C(C)(C)OC(=O)c1ccccc1,674.8310000000004,6.445000000000008,9,2,144.27,0.575,5.331939106612379,62,2.356206561324463,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@H](O)/C=C/C(C)(C)OC(C)=O,614.7760000000003,4.942900000000005,9,3,147.43,0.7142857142857143,5.565744412540657,49,2.8489438724052776,True,True,True,True,True,True,True,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@H](O)/C=C/C(C)(C)OC(=O)CC,628.8030000000002,5.3330000000000055,9,3,147.43,0.7222222222222222,5.607687423212303,49,2.655942669448627,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@H](O)/C=C/C(C)(C)OC(=O)c1ccccc1,676.8470000000003,6.236800000000009,9,3,147.43,0.6,5.458499624957694,60,2.3642350493782187,False,True,True,True,True,True,False,True,True,True
